gene_name,gene_start_pos,cluster,cluster_motifs
CTD-2574D22.6,29817239,48830,"PBX3, PBX2, MYB, TFAP2C, TFAP2A, TFAP2C, EBF1, TFAP2C"
CTD-2574D22.6,29817239,48831,"YY1, SPI1"
CTD-2574D22.6,29817239,48832,"ZNF263, PAX5"
CTD-2574D22.6,29817239,48833,"TFAP2C, SPI1, ELF1, ELF3, KLF9, KLF5"
CTD-2574D22.6,29817239,48834,"YY1, E2F1, E2F6, E2F4, GABPA"
CTD-2574D22.6,29817239,48835,"MXI1, BHLHE40, MAX, HIF1A"
CTD-2574D22.6,29817239,48836,"TEAD4, ZEB1, RUNX3"
MVP,29820394,48837,"CTCF, ZNF143"
MVP,29820394,48838,"STAT3, SPI1"
MVP,29820394,48839,"ETS1, AR, ASCL1, TFAP4, TCF12, BHLHE22, MAX, NKX3-1"
CTD-2574D22.7,29862760,48840,"CREB1, NR2F6, HNF4G, NR2F6, HNF4A"
CTD-2574D22.7,29862760,48841,"MYC, REST"
CTD-2574D22.7,29862760,48842,"CTCF, ZNF143"
CDIPT-AS1,29863593,48843,"MYC, REST"
CDIPT-AS1,29863593,48844,"CTCF, ZNF143"
CDIPT-AS1,29863593,48845,"TWIST1, TCF12"
CDIPT-AS1,29863593,48846,"E2F6, MYC, NRF1, AR, RUNX3"
CDIPT-AS1,29863593,48847,"REST, RARA, ASCL1, TFAP4, CTCFL, ASCL1, MAX, PAX5, ELK4, STAT3, STAT1, CEBPA, ZNF384"
CDIPT-AS1,29863593,48848,"THAP1, PRDM1"
CDIPT-AS1,29863593,48849,"IRF4, IRF2"
CDIPT-AS1,29863593,48850,"GFI1B, SOX2, JUND, JUN, GATA3, TBX21, CUX1"
CDIPT-AS1,29863593,48851,"SP4, KLF13, SP1, SP2, KLF4, EGR1"
ASPHD1,29900375,48852,"REST, MAFK, ASCL1, TCF12"
ASPHD1,29900375,48853,"SPI1, ZNF263, ELF3, ELF1, ERG, ETV1, GABPA, POU5F1"
ASPHD1,29900375,48854,"TFAP2C, TFAP2C, TFAP2C, ZNF143, PDX1"
ASPHD1,29900375,48855,"MAFF, SP4, NR3C1, REST, E2F4"
ASPHD1,29900375,48856,"IRF1, NFYA, RELA, FOXA1"
ASPHD1,29900375,48857,"TFAP2C, TFAP2C"
ASPHD1,29900375,48858,"NRF1, SP1, KLF9"
KCTD13,29905012,48859,"ERG, SPI1"
CTD-2574D22.2,29926836,48860,"MYC, MAX, YY1, NR3C1, PAX5"
CTD-2574D22.2,29926836,48861,"FOXA1, NR2F1"
CTD-2574D22.2,29926836,48862,"ZFX, TFAP2C"
CTD-2574D22.2,29926836,48863,"ZFX, CTCF"
CTD-2574D22.2,29926836,48864,"KLF9, KLF4, EGR1"
CTD-2574D22.2,29926836,48865,"STAT3, ELF3, CTCF, ELF1, FLI1, ETS1, ERG, ETV1, GABPA, YY1, TWIST1, SP1, KLF5, SP2, NFYA"
CTD-2574D22.2,29926836,48866,"RELA, NRF1, RELA, MYCN, MAX, RUNX1, ESR1, ESR2, MYC, MAX"
CTD-2574D22.2,29926836,48867,"E2F1, MYC"
TMEM219,29940885,48868,"FOXA1, FOXA2"
TAOK2,29973641,48869,"E2F1, E2F1, SOX2"
TAOK2,29973641,48870,"RFX1, TP63"
INO80E,29995294,48871,"TFAP2C, TFAP2A"
INO80E,29995294,48872,"NR3C1, AR, JUND, JUND"
DOC2A,30005509,48873,"KLF9, ERG, TFAP2C"
DOC2A,30005509,48874,"MYC, MAX"
DOC2A,30005509,48875,"ERG, FLI1"
ALDOA,30053090,48876,"JUN, JUND, JUN, FOSL2, JUND, REST, ARNTL"
ALDOA,30053090,48877,"REST, ZBTB33, E2F6, RBPJ, HSF1, EBF1, RARA, NRF1, REST, MEIS1, MEIS2, TGIF2, PKNOX1, TFDP1, E2F6, MYCN, MAX, PAX5, SPI1, ZFX"
CTD-2515O10.5,30064306,48878,"AR, NR3C1, ESR1"
CTD-2515O10.5,30064306,48879,"TCF3, STAT1, SPI1, PAX5, JUND, CREB1, CREM, TCF7L2, KLF9, TBX21, T"
CTD-2515O10.5,30064306,48880,"NRF1, ATF7, RUNX1, NR3C1, ESR1"
PPP4C,30075978,48881,"E2F6, ESRRA, ESR1, AR"
PPP4C,30075978,48882,"IRF4, YY1"
PPP4C,30075978,48883,"NR2C2, PPARG, RXRA, HIF1A, JUND, JUN, JUND, NR3C1, CREB1, ATF3, CREM, CEBPB, ATF1, MYCN, MAX, PAX5, SPI1"
TBX6,30085793,48884,"TEAD4, YY1"
TBX6,30085793,48885,"CEBPB, CEBPG"
TBX6,30085793,48886,"ERG, NR2F1"
YPEL3,30092314,48887,"TCF12, TWIST1, TFAP4, RBPJ"
YPEL3,30092314,48888,"KLF9, KLF5"
YPEL3,30092314,48889,"CREB1, E2F6, RELA, SPI1, ELF1, STAT3"
YPEL3,30092314,48890,"MYC, MYCN, MAX, EGR1, ZNF143, ESR1, SMAD3, MYB, REST, TFAP2A, TFAP2C, TFAP2C, TFAP2A, MYC, NFYA, NRF1, POU2F2"
RP11-455F5.3,30096430,48891,"NR2C2, ESRRA, NR2F2, NR2F2"
RP11-455F5.3,30096430,48892,"FOXA1, FOXO1, GATA2, FOXA2, TFAP4, TCF12, TCF3, BHLHE22, MYOD1"
RP11-455F5.3,30096430,48893,"ZNF143, NFYB"
RP11-455F5.3,30096430,48894,"CREB1, RFX5, YY1"
RP11-455F5.3,30096430,48895,"STAT3, ELF1, ERG, ETV1, ETV4, ELK1, FLI1, ETS1, GABPA, RUNX1, MXI1, MYC, TFAP2A, TFAP2C, TFAP2C, TFAP2A, TEAD1, TEAD4"
GDPD3,30104810,48896,"KLF4, KLF5, TEAD1, TEAD4, GRHL2"
GDPD3,30104810,48897,"TFAP2C, TFAP2A"
RP11-455F5.6,30110895,48898,"JUN, FOSL1, TEAD4, ZNF384"
MAPK3,30114105,48899,"CREB1, USF2"
MAPK3,30114105,48900,"SMAD3, MYC, PBX2"
MAPK3,30114105,48901,"MYC, MAX, ZNF143"
MAPK3,30114105,48902,"BACH1, JUND, NFE2L2, JUND, NFE2, JUN, JUN, GRHL2"
CORO1A,30182827,48903,"MYB, USF1, TCF12"
RP11-455F5.5,30183505,48904,"MEF2C, MEF2A"
RP11-455F5.5,30183505,48905,"TBX21, ZEB1, PAX5"
RP11-455F5.5,30183505,48906,"TFAP2C, GRHL2, NR2F1"
RP11-455F5.5,30183505,48907,"POU5F1, CREB1, IRF4"
RP11-347C12.12,30336400,48908,"SPI1, ERG"
RP11-347C12.12,30336400,48909,"YY1, RELA, TFAP2C"
RP11-347C12.12,30336400,48910,"CREB1, MXI1, MYC, NRF1"
RP11-347C12.12,30336400,48911,"RARA, TCF12"
RP11-347C12.12,30336400,48912,"KLF9, SP1, TFAP2C"
RP11-347C12.12,30336400,48913,"TFAP4, TFAP2C, TFAP2C"
RP11-347C12.12,30336400,48914,"AR, NR3C1, CREB1"
RP11-347C12.12,30336400,48915,"CTCF, FOXA1"
CD2BP2,30350766,48916,"RUNX1, TAL1, GATA3"
CD2BP2,30350766,48917,"RBPJ, RUNX1"
RP11-347C12.10,30355441,48918,"MXI1, MAX, USF1, EGR1"
RP11-347C12.10,30355441,48919,"ZEB1, STAT5B"
RP11-347C12.10,30355441,48920,"SRF, REST, SPIB, NFKB1, SPI1, ELF1, ELF4, ERG, ETS1, ETV6, GABPA, STAT3, SPI1, ETV6, AR, CUX1, TBX21, GATA6, TAL1, GATA3, E2F6, JUND, E2F7, JUND, JUN, ATF7, CREB1, ATF3, CREM, ATF1, JUN, NR1H2, MYCN, MYC"
TBC1D10B,30357102,48921,"MYC, BHLHE40, MAX"
TBC1D10B,30357102,48922,"SPI1, TFAP2C"
TBC1D10B,30357102,48923,"EBF1, CEBPB"
TBC1D10B,30357102,48924,"NR2F1, KLF9, KLF5"
TBC1D10B,30357102,48925,"MYC, MXI1, MAX"
RP11-347C12.11,30359825,48926,"GATA1, GATA2, GATA4"
MYLPF,30370934,48927,"ESR1, YY1"
MYLPF,30370934,48928,"CTCF, ZNF143, CTCFL, NEUROD1, TFAP2C, SRF, HNF4G"
MYLPF,30370934,48929,"RXRA, MYCN, MYC"
MYLPF,30370934,48930,"RELA, POU5F1, NRF1, POU2F2, POU5F1, AR"
MYLPF,30370934,48931,"E2F4, AR"
MYLPF,30370934,48932,"SPI1, ELF3, ELF1, ETS1, SPIB, GABPA, NFYA"
MYLPF,30370934,48933,"NR1H4, GABPA"
MYLPF,30370934,48934,"HOXB13, SNAI2, CREB1, ATF1, GATA2"
ZNF48,30378106,48935,"SPI1, ELF3, ELF1"
ZNF48,30378106,48936,"MYC, MAX"
ZNF48,30378106,48937,"FOXP2, FOXK1, FOXK2, MAX, CREB1, NR2F2"
ZNF48,30378106,48938,"HOXB13, MYB"
SEPT1,30378133,48939,"ESR1, BCL6"
SEPT1,30378133,48940,"CEBPB, ZBED1"
SEPT1,30378133,48941,"MXI1, MYC, MYCN, NFKB1, EGR1, RFX5, FOXO1, TCF12, TWIST1, TFAP4, CREB1, JUND, NFE2, JUN, JUND, JUN, CREM, ATF1, HIF1A"
SEPT1,30378133,48942,"TBP, YY1, BHLHE40"
RP11-297C4.6,30379763,48943,"EBF1, IRF3"
RP11-297C4.6,30379763,48944,"NR3C1, KLF1, KLF5"
RP11-297C4.6,30379763,48945,"MYC, TCF3, ESR1"
RP11-297C4.6,30379763,48946,"E2F7, E2F1"
RP11-297C4.6,30379763,48947,"TFAP2C, TFAP2C"
RP11-297C4.6,30379763,48948,"NFE2, MITF, PAX5, BHLHE40"
RP11-297C4.6,30379763,48949,"CREB1, CREM, TCF3"
RP11-297C4.6,30379763,48950,"SPI1, ZNF384"
ZNF48,30397620,48951,"SOX6, GATA2, GATA1, TEAD4, GATA4"
ZNF48,30397620,48952,"AR, GATA2"
ZNF48,30397620,48953,"RUNX1, TAL1"
ZNF771,30407297,48954,"NFE2L2, NRF1, ZNF143, CREB1, NFE2, CREM"
ZNF771,30407297,48955,"YY1, TAL1, GATA3, SPI1, FOXK2, CTCF, REST, IRF2, MITF, MYCN, MAX, MNT, BHLHE40, USF1, ARNT"
SNORA42,30419625,48956,"GABPA, FLI1, ELF1, ETS1, SPI1, ERG, ETV1"
SNORA42,30419625,48957,"CTCF, CTCFL, TFAP2C"
SEPHS2,30443631,48958,"TBX21, ETV6"
Y_RNA,30453997,48959,"ERG, GATA1"
Y_RNA,30471587,48960,"RUNX1, POU2F2, ZBED1, JUND, BATF, JUNB, PBX3, JUND, CEBPB, MYC, POU2F2, CREB1"
ITGAL,30472658,48961,"RUNX1, POU2F2, ZBED1, JUND, BATF, JUNB, PBX3, JUND, CEBPB, MYC, POU2F2, CREB1"
ITGAL,30472658,48962,"PAX5, YY1, PBX3"
ITGAL,30472658,48963,"IRF4, ELF1, ERG, FLI1, ETS1, ETV6, GABPA, ZBED1, IRF1, STAT5A, RUNX1, CEBPA, CEBPD, CEBPB"
RP11-297C4.2,30477180,48964,"GATA1, GATA2, AR"
RNU7-61P,30483135,48965,"KLF4, KLF5, YY1"
AC002310.11,30525923,48966,"MYC, SNAI2"
AC002310.14,30526918,48967,"ESRRA, NR2F2, ESR1"
AC002310.14,30526918,48968,"TEAD4, TFAP4"
AC002310.14,30526918,48969,"POU2F2, TFAP2C, GABPA"
AC002310.14,30526918,48970,"ERG, YY1"
AC002310.14,30526918,48971,"MYB, ZNF740, EGR1, SPI1, AR, STAT1, ELF1, FLI1, ETS1, ETV6, ERG, ETV1, ETV4, GABPA, THAP1, ZNF143, NFIC"
AC002310.13,30534227,48972,"AR, TFAP2C"
AC002310.12,30534752,48973,"AR, TFAP2C, TFAP2C, YY1, CREM"
AC002310.10,30537202,48974,"CREB1, TFAP2C"
AC002310.10,30537202,48975,"RBPJ, TBX21, SPI1, ERG, USF2, MYC, FOXK2, ZBED1"
ZNF688,30569346,48976,"CEBPG, CEBPB, PBX3, PBX2, MEIS1, TCF7L2, PBX3, JUND, FOSL2"
ZNF688,30569346,48977,"USF2, RBPJ, TCF12, TFAP4, TCF3, TFAP2C, TFAP2C"
AC002310.7,30572250,48978,"TFAP2C, TFAP2C"
AC002310.7,30572250,48979,"TFAP2C, TCF12, MYOD1, ERG, ETV4, FLI1, KLF9, KLF5, KLF4"
AC002310.7,30572250,48980,"FOXA1, FOXA2"
AC002310.7,30572250,48981,"YY1, NR2C2, AR, PDX1, SOX2"
AC002310.7,30572250,48982,"ATF7, ZNF143"
AC002310.7,30572250,48983,"STAT5B, RBPJ"
AC002310.7,30572250,48984,"TCF7L2, HNF4A, HSF1, RUNX3, SRF, CEBPB, PAX5, POU5F1, MYB, CUX1, NFYA, PBX3, PBX2, CREM, CREB1, ATF1, ELF1, ERG, ELK1, GABPA, FOS, E2F4"
AC002310.7,30572250,48985,"FOXA1, FOXA2, MEIS2, PKNOX1"
ZNF785,30573740,48986,"CTCF, MYC, TEAD1"
ZNF785,30573740,48987,"MAX, MYOD1, ZEB1, TCF3"
ZNF785,30573740,48988,"TAL1, STAT5A, CEBPD, GATA1, GATA2, TEAD4, SOX6, PKNOX1, PBX2, MEIS2"
RP11-146F11.5,30585907,48989,"EGR1, NR3C1"
RP11-146F11.5,30585907,48990,"RARA, NFKB1, NFIC, RELA, RELA"
RP11-146F11.5,30585907,48991,"YY1, CREB1, FOXK2, KLF9, KLF4, POU2F2, MXI1, MYCN, MYC, TFDP1, MYB, RFX5, CTCF, CUX1, ZNF143, PBX2, NEUROD1, CTCFL, YY1, IRF1, FOS, STAT3"
AC002310.17,30587662,48992,"NR2F1, NR2F2, HNF4A, ESRRA"
AC002310.17,30587662,48993,"FOXA1, ELF1"
RP11-146F11.3,30624285,48994,"TAL1, GATA1, TEAD4"
RP11-146F11.3,30624285,48995,"TCF3, GATA2, GATA1, TEAD4, RUNX1"
RP11-146F11.3,30624285,48996,"ETV1, ERG, NR3C1"
RP11-146F11.2,30626976,48997,"MYB, TAL1, MAFF, MAFK"
PRR14,30650717,48998,"GATA2, SRF, TAL1, ELK1, GABPA, SRF"
PRR14,30650717,48999,"SOX2, JUN, JUND, JUN, CREB1, ATF3, CREM, JUND, CEBPB, ATF1"
PRR14,30650717,49000,"YY1, IRF1, TFAP2A, TFAP2C, YY1, RFX5, CTCF, ZNF143, USF1"
FBRS,30658431,49001,"ASCL1, SNAI2, NR3C1, AR, REST, MYC"
FBRS,30658431,49002,"MYCN, MAX"
FBRS,30658431,49003,"MXI1, MYC, MYCN, RELA, BHLHE40, NRF1, SMAD4, SMAD2"
FBRS,30658431,49004,"JUN, JUND, NFE2L2, JUN, JUNB, NFE2, JUND, TEAD4, IRF4, KLF1, SMAD3, TFAP2A, TFAP2C"
FBRS,30658431,49005,"FOXP1, FOXK2, ZNF384, ELF1, ERG, GABPA, MYB"
FBRS,30658431,49006,"USF2, NFYA, SIX2, SIX1"
FBRS,30658431,49007,"KLF4, SP1, CREB1, GATA1, GATA4, ZBTB7A"
SRCAP,30698209,49008,"ELF3, ERG"
SRCAP,30698209,49009,"PAX5, TFAP2C, ZNF143, AR, NR3C1, BHLHE40, MAX"
SRCAP,30698209,49010,"ZBED1, ZBTB33, E2F6, AR, MAFF, SP4, REST, JUND"
RNU6-1043P,30701337,49011,"KLF13, KLF9"
TMEM265,30740381,49012,"AR, NR3C1"
RP11-2C24.4,30740667,49013,"AR, NR3C1"
RP11-2C24.4,30740667,49014,"TFAP2C, TFAP2C, NR2F2, CEBPA, TFAP2A, TFAP2C, SP1, GRHL2, KLF13, KLF9, KLF5, KLF4, USF2, MXI1, MYC, MAX, ARNT"
RP11-2C24.4,30740667,49015,"MAFF, MAFK, SMAD3"
PHKG2,30748270,49016,"FOS, NFIC"
PHKG2,30748270,49017,"AR, NR3C1"
PHKG2,30748270,49018,"TFDP1, E2F6, NFKB1, ATF3, STAT5B, ZNF143, CDX2, HOXB13, ELK4, TEAD1, TEAD4, MITF, MXI1, MYCN, USF1, MAX, MNT, BHLHE40, NR3C1, FOXK2, MEIS2, PKNOX1, SP4, SP1, KLF5, SP2, MYC, TWIST1, IRF1, FOS, PBX2, SOX9, CREB1, RFX5"
RNF40,30761745,49019,"CTCF, ASCL1, PBX2, CTCFL, SNAI2, TFAP2C, ARID3A"
RNF40,30761745,49020,"ELF1, FLI1, ETS1, ERG, ETV1, ETV4, GABPA"
RNF40,30761745,49021,"RARA, TCF12"
RNF40,30761745,49022,"MAX, E2F1"
ZNF629,30778449,49023,"GATA4, GATA1, TEAD4"
ZNF629,30778449,49024,"MYOD1, CTCF"
Metazoa_SRP,30816030,49025,"SOX2, TAL1, MYB, CREM, CREB1, ATF1"
MIR762HG,30875222,49026,"HSF1, GFI1B"
MIR762HG,30875222,49027,"E2F1, NR2F2, AR, ESR1, TFAP2C, TFAP2A, TFAP2A, TFAP2C"
MIR762HG,30875222,49028,"KLF9, TGIF2, ERG, REST, TCF3, TFAP4, NR3C1, CREB1"
MIR4519,30875266,49029,"AR, CTCF, CTCFL, TFAP2A, TFAP2C, TFAP2C, TFAP2A, E2F1"
MIR4519,30875266,49030,"MYOD1, TWIST1, TCF12, TFAP4, RFX5"
MIR4519,30875266,49031,"POU2F2, TFDP1"
AC106782.20,30875766,49032,"AR, CTCF, CTCFL, TFAP2A, TFAP2C, TFAP2C, TFAP2A, E2F1"
AC106782.20,30875766,49033,"MYOD1, TWIST1, TCF12, TFAP4, RFX5"
AC106782.20,30875766,49034,"POU2F2, TFDP1"
AC106782.20,30875766,49035,"ZFX, RUNX1, MAF"
AC106782.20,30875766,49036,"AR, MYCN, MXI1, MYC, MAX, E2F1, NRF1, IRF1, RUNX1, ELK4, RELA, TCF12, AR, BHLHE40, POU5F1, TCF12, NR2F6, HNF4A, HNF4G, RXRA, SOX13, CREM, ATF1, ATF3, SOX2"
MIR762,30893903,49037,"SPI1, ERG"
MIR762,30893903,49038,"TFAP2C, MAX"
CTF1,30896607,49039,"FOXA1, GATA2, FOXA2, GATA6"
CTF1,30896607,49040,"TP63, YY1, POU5F1, MYC, TCF3"
CTF1,30896607,49041,"EOMES, TAL1, GATA3, TP53"
CTF1,30896607,49042,"NRF1, TEAD1, TEAD4, GRHL2"
CTF1,30896607,49043,"IRF1, NFYA, FOS, KLF13, KLF9, SP2, SP1"
CTF2P,30904348,49044,"GABPA, ELF1, ETS1, SPI1, CTCF, MYC, MAX, FOXK2"
CTF2P,30904348,49045,"CTCF, CTCFL"
CTF2P,30904348,49046,"RUNX1, TFAP4, TCF3"
CTF2P,30904348,49047,"RUNX1, CEBPA"
FBXL19,30923055,49048,"AR, ELF1, ERG, ETV4, ETS1, ETV6, GABPA, FOXA1, FOXA2, GATA2"
FBXL19,30923055,49049,"EBF1, NEUROD1, ZNF263"
FBXL19,30923055,49050,"TFAP2C, NR2F2"
FBXL19,30923055,49051,"KLF13, KLF9"
FBXL19,30923055,49052,"FOXA1, ZBTB33, E2F1"
FBXL19,30923055,49053,"CREB3, CREB1, ATF1"
FBXL19,30923055,49054,"TP63, ZNF143, NRF1, NR2F6, NR2C2, NR2F6, HNF4A, NR2F2, NR2F1, NR2C2, IRF1"
FBXL19,30923055,49055,"TFAP2C, TFAP2C, HNF4A, TCF12, ESR1, TFAP2C, SP1, SP2"
FBXL19,30923055,49056,"PBX3, PBX2, PKNOX1"
FBXL19,30923055,49057,"RELA, RUNX3"
FBXL19,30923055,49058,"HMBOX1, USF2, SNAI2"
AC135048.13,30948386,49059,"GABPA, YY1, NFYA"
ORAI3,30949066,49060,"GABPA, YY1, NFYA, RFX5"
ORAI3,30949066,49061,"SRF, TEAD4"
ORAI3,30949066,49062,"HNF4G, HNF4A"
ORAI3,30949066,49063,"ZBTB7A, E2F4, E2F6"
ORAI3,30949066,49064,"USF2, MYCN, USF1, MAX, RUNX1"
RP11-1072A3.4,30956872,49065,"TAL1, GATA2, GATA1, TEAD4"
SETD1A,30957294,49066,"HMBOX1, CEBPD"
SETD1A,30957294,49067,"TFAP2C, ESRRA, IRF2, STAT3, ETS1, ERG"
SETD1A,30957294,49068,"MAFF, MAFK, SMAD3, FOS"
SETD1A,30957294,49069,"MXI1, MYC, MYCN, CTCF, NEUROD1, TFAP2C, SP4"
SETD1A,30957294,49070,"KLF9, SP1, KLF9, KLF5, EGR1, ETS1, NR2F1"
RP11-1072A3.3,30984630,49071,"TCF3, TAL1, ERG, FLI1"
RP11-1072A3.3,30984630,49072,"NFKB1, SPI1"
HSD3B7,30985207,49073,"JUN, JUND"
HSD3B7,30985207,49074,"MAFF, MAFK"
HSD3B7,30985207,49075,"TCF12, RARA, NR3C1, AR, REST, CTCF, RXRA, ZNF143, NEUROD1, CTCFL, TFAP2C, TFAP2C, RUNX1, BACH1, STAT5B, STAT3, ZNF263, STAT1, FLI1, ETS1, ERG, ETV1, GABPA"
STX4,31032889,49076,"SPI1, ELF1"
STX4,31032889,49077,"TCF3, MYOD1, ELF1, GABPA"
RP11-196G11.2,31043150,49078,"MXI1, MYCN, REST"
AC135050.5,31065495,49079,"RUNX2, TAL1"
AC135050.5,31065495,49080,"SMAD3, PBX3, FOS, GATA3, YY1"
AC135050.5,31065495,49081,"MYOD1, ZBTB7A"
ZNF646,31074422,49082,"HIF1A, CTCF"
ZNF646,31074422,49083,"NFE2L2, TBX21"
ZNF646,31074422,49084,"ETS1, ERG, SRF, PBX3, PBX2, YY1, E2F6, ZBTB7A"
ZNF646,31074422,49085,"MITF, MXI1, MAX, BHLHE40, USF1, ZNF384"
ZNF646,31074422,49086,"MXI1, MYC"
ZNF646,31074422,49087,"TFAP2C, CTCFL"
ZNF646,31074422,49088,"MYC, TFAP2A, E2F1, TP53, JUN, CREB1"
ZNF646,31074422,49089,"CTCF, ZNF143"
ZNF646,31074422,49090,"SPI1, STAT1, ELF1, ETV6, SPIB, ERG, GABPA, IRF4, AR, NFKB1, RELB, YY1"
ZNF646,31074422,49091,"ERG, ELK1, FLI1, ETS1"
ZNF646,31074422,49092,"ATF1, ARNT, MAFK"
ZNF646,31074422,49093,"TAL1, E2F6, RBPJ, POU2F2, CREB1, ESR1, AR, IRF4, STAT3, RELA, STAT5B, ZBTB33, NR3C1, NKX3-1, RUNX1"
PRSS53,31083425,49094,"CTCFL, CEBPB"
RP11-196G11.1,31083439,49095,"CTCFL, CEBPB"
VKORC1,31090842,49096,"STAT3, FOSL2"
VKORC1,31090842,49097,"MXI1, MAX"
RP11-196G11.3,31093727,49098,"REST, RELA, STAT1, ZEB1"
RP11-196G11.3,31093727,49099,"HNF4G, HNF4A, NR2F1"
RP11-196G11.3,31093727,49100,"CREB1, NR1H4"
BCKDK,31106107,49101,"PAX5, MYC, ZFX, ZFX"
BCKDK,31106107,49102,"TCF12, ERG, RARA, USF2, MITF, MXI1, MYC, ATF3, MYCN, MAX, BHLHE40, USF1, E2F1, RARA"
KAT8,31115754,49103,"TFAP2C, TFAP2C, FOXA1"
RP11-196G11.4,31118078,49104,"SPI1, STAT1"
RP11-196G11.4,31118078,49105,"ZNF384, MAFF, SMAD3, FOS"
RP11-196G11.4,31118078,49106,"E2F4, NFYB, NFYA, GFI1B, TCF7L2"
RP11-196G11.4,31118078,49107,"NR3C1, ARNT, CREB1, STAT2, E2F1, ZBTB33, YY1, RUNX1, NR2C2, TP63"
RP11-196G11.4,31118078,49108,"ELF1, FLI1, ETS1, ERG, ZEB1, TWIST1, TCF12, TCF3, MYOD1"
RP11-196G11.4,31118078,49109,"TFAP2C, TFAP2C"
RP11-196G11.4,31118078,49110,"ZBTB7A, NR3C1"
RP11-196G11.4,31118078,49111,"FOXA1, FOXO1, FOXA2, GATA2"
PRSS8,31131433,49112,"JUND, JUN, JUND"
PRSS8,31131433,49113,"CDX2, USF1, GRHL2, TFAP2A"
PRSS8,31131433,49114,"AR, NR3C1, ESR1"
PRSS8,31131433,49115,"E2F6, AR"
PRSS8,31131433,49116,"GATA2, FOXA1"
RP11-388M20.2,31131433,49117,"MAX, KLF5"
RP11-388M20.2,31131433,49118,"USF2, TCF4, GRHL2, TFAP2A, TEAD1, TEAD4, RELA, AR, ESR1, NR3C1, SOX2"
PRSS36,31138925,49119,"USF2, MXI1, MYC, MYCN, HIF1A, MAX, USF2, TCF12, TFAP4"
PRSS36,31138925,49120,"NFIC, GATA6, GATA3, STAT3, TFAP2C, FOS, JUND, SMAD3"
PRSS36,31138925,49121,"TFAP2A, TFAP2C, TCF7L2"
FUS,31180110,49122,"SOX2, EBF1"
FUS,31180110,49123,"SPI1, ETS1, GABPA, IRF4, TBX21"
FUS,31180110,49124,"GATA1, GATA4"
FUS,31180110,49125,"PBX2, ELF3, GFI1B"
FUS,31180110,49126,"MYC, REST"
FUS,31180110,49127,"NFKB1, KLF9, SP1, CTCF, CTCFL"
FUS,31180110,49128,"NR3C1, ZNF384, FOXA1, PDX1, SP1, AR"
RP11-388M20.6,31182511,49129,"REST, STAT1, MAX, GABPA, ERG, ELF1, ETS1"
PYCARD,31201485,49130,"GABPA, ELF1"
PYCARD,31201485,49131,"NR2F1, NR2F2, NR2C2, NR2F6"
PYCARD,31201485,49132,"TFAP2A, TFAP2C, TFAP2C, TFAP2A"
PYCARD-AS1,31201885,49133,"HNF4G, HNF4A"
PYCARD-AS1,31201885,49134,"REST, TFAP2A, TFAP2C"
PYCARD-AS1,31201885,49135,"ZBTB33, TAL1, E2F6"
TRIM72,31214021,49136,"SNAI2, USF1"
PYDC1,31215962,49137,"MYC, MYCN, MAX, THAP1"
PYDC1,31215962,49138,"CTCFL, NR3C1, ZNF143"
PYDC1,31215962,49139,"TAL1, GATA4, GATA1, GATA2, FOXA1"
PYDC1,31215962,49140,"TFAP2C, TFAP2A, KLF4"
PYDC1,31215962,49141,"FOXA1, GATA2, HIF1A, MYC, BHLHE40, MAX, MNT"
ITGAM,31259990,49142,"TAL1, FLI1, ERG, STAT1, ETV6, STAT1"
ITGAX,31355134,49143,"STAT3, ELF1, ERG, STAT5B"
ITGAX,31355134,49144,"ESRRA, NR2F2, NR2F1, NR2C2"
ITGAX,31355134,49145,"ATF7, ATF3, ZBTB7A, MAX"
ITGAX,31355134,49146,"JUN, JUND, JUN, JUNB, CREM, FOS, JUND"
RP11-120K18.3,31361278,49147,"SPI1, STAT1"
COX6A2,31427731,49148,"MYC, MAX, POU5F1, RELA"
RP11-452L6.8,31428180,49149,"E2F6, TFDP1, MAX, NRF1"
RP11-452L6.8,31428180,49150,"KLF9, HSF1"
RP11-452L6.8,31428180,49151,"TFAP2C, TFAP2C"
RP11-452L6.8,31428180,49152,"CTCFL, ERG"
RP11-452L6.5,31456711,49153,"MAFK, BACH2, BACH1, JUND, NFE2L2, JUND, NFE2"
C16orf58,31489471,49154,"AR, ZEB1"
C16orf58,31489471,49155,"ELF1, CREB1"
C16orf58,31489471,49156,"TFAP2C, TP63"
C16orf58,31489471,49157,"MYC, MAX, TFAP2C"
RP11-452L6.7,31508471,49158,"E2F1, KLF4"
RP11-452L6.7,31508471,49159,"ESR1, TFAP4, ESR1, CREM, TFAP2A, TFAP2C, ZBTB7A, ZBTB7A"
RP11-452L6.7,31508471,49160,"STAT5B, MAFF"
RP11-452L6.7,31508471,49161,"KLF9, KLF1, SP1, SP2, KLF5, KLF4, MXI1, CTCF, MYC, MAX, ARNT, ELK4, RUNX1"
CTD-2358C21.2,31697397,49162,"ETV6, ERG, ETV1, TAL1, TCF7L2, TCF7, GABPA, ELF1, SPI1"
CTD-2358C21.2,31697397,49163,"TAL1, GATA4, GATA1, GATA2, TEAD4, REST, ZNF143, CTCF"
CTD-2358C21.2,31697397,49164,"AR, FOXK2, PBX2"
CLUHP3,31700590,49165,"YY1, ZNF24, TCF3"
CLUHP3,31700590,49166,"POU2F2, CTCF, RFX5, SOX2, NFYB, NFYA, PAX5, GATA6, RUNX1"
